title,original link,link,description,publication date,contents,label,base_url,source
"민주당 “김행 딸, 주식 14배 차익”…말 아끼는 대통령실",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7790820&ref=A,https://n.news.naver.com/mnews/article/056/0011580089?sid=100,"[장경태/더불어민주당 의원/5일 : &quot;따님의 주식거래 내역 현황, 지분구조 밝혀주시라고요. 직계존비속이잖아요.&quot;] [김행/여성가족부 장관 후보자/5일 : &quot;저도 그것을 지금 딸한테 설득하고 있는데 딸이 원하지 않습니다.... ","Wed, 11 Oct 2023 21:20:00 +0900","














 [앵커]김행 여성가족부 장관 후보자와 관련한 추가 의혹이 제기됐습니다.민주당이 김행 후보자 딸 소유의 주식을 두고 의심스러운 점이 있다며 설명을 요구한 건데요.김 후보자는 즉각 반박했습니다.대통령실은 임명 여부를 놓고 고심을 거듭하고 있습니다.신지혜 기자입니다. [리포트] 김행 여성가족부 장관 후보자는 인사청문회에서 자신이 부회장인 회사 '소셜뉴스' 주식을 딸이 얼마나 보유했는지 공개하지 않았습니다.[장경태/더불어민주당 의원/5일 : ""따님의 주식거래 내역 현황, 지분구조 밝혀주시라고요. 직계존비속이잖아요.""][김행/여성가족부 장관 후보자/5일 : ""저도 그것을 지금 딸한테 설득하고 있는데 딸이 원하지 않습니다.""] 민주당은 오늘(11일)  김 후보자 딸이 '소셜뉴스'의 2대 주주로 확인됐다면서, 의심스러운 점이 있다고 했습니다.보유 주식 평가액이 2019년 매입 이후 14배 불어 50억 원 넘게 늘었는데, 자금 출처와 거래 과정을 설명하라고 요구했습니다.[장경태/더불어민주당 의원 : ""사실상 딸을 통해 부당한 재산 은닉, 재산 상속이라는 합리적 의심이 들 수밖에 없습니다.""] 김 후보자는 즉각 반박했습니다. 회사가 폐업 위기에 몰리자 딸이 전세금으로 주식을 매입한 거라며, 회사 가치가 올라갈 줄 알고 샀다면 제 딸은 점쟁이라고 했습니다. 재산 은닉이나 상속이 아니라는 해명입니다. 이어지는 논란에도 대통령실은 침묵을 지키고 있습니다. 함께 지명됐던 후보자들은 오늘 임명장을 받았지만, 김 후보자 임명 여부에 대해선 국회 상황을 지켜보겠다며 말을 아끼고 있습니다. 급기야 여권 일각에서는 자진 사퇴 얘기까지 나왔습니다.[이용호/국민의힘 의원/어제/SBS 라디오 '김태현의 정치쇼' : ""대통령의 부담을 덜어주는 것도 하나의 길일 수는 있다. 그런 것까지 포함해서 김행 후보자가 판단하리라고 생각합니다.""] 논란 속 임명 강행은 정치적 부담이 될 수 있습니다. 국회 상황, 여론과 함께, 서울 강서구청장 선거 결과가 임명 여부에 영향을 줄 거라는 관측이 적지 않습니다. KBS 뉴스 신지혜입니다. 촬영기자:송상엽 권순두/영상편집:김유진/그래픽:임홍근■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
",1,n.news.naver.com,naver
"이재명 “민주당 승리 아냐, 국정실패 심판”…민심에 몸 낮춰",https://www.hani.co.kr/arti/politics/assembly/1111771.html,https://n.news.naver.com/mnews/article/028/0002659907?sid=100,이재명 더불어민주당 대표는 11일 서울 강서구청장 보궐선거에서 진교훈 민주당 후보의 당선이 확실해지자 “민주당의 승리라 생각하지 않는다. 국민의 위대한 승리이자 국정실패에 대한 엄중한 심판이다”라고 말했다. 이... ,"Thu, 12 Oct 2023 00:15:00 +0900","
페북에 글 올려…“민주당 안일함 부족함 다시 성찰”



서울 강서구청장 보궐선거를 이틀 앞둔 지난 9일 지원 유세에 나선 이재명 더불어민주당 대표가 진교훈 후보(왼쪽)를 껴안고 있다. 김봉규 선임기자이재명 더불어민주당 대표는 11일 서울 강서구청장 보궐선거에서 진교훈 민주당 후보의 당선이 확실해지자 “민주당의 승리라 생각하지 않는다. 국민의 위대한 승리이자 국정실패에 대한 엄중한 심판이다”라고 말했다.이 대표는 이날 밤 11시를 넘겨, 진 후보의 당선이 확실시되자 페이스북에 ‘더 겸허히 민심을 받들겠습니다’라는 제목의 글을 올렸다. 그는 “(여당의 패배는) 정치의 각성과 민생 회복을 명하는 국민의 매서운 회초리”라며 “두려운 마음으로, 위대한 국민과 강서구민 여러분께 존경과 감사의 마음을 바친다”고 썼다. 이어 “한때 집권당이던 저희 민주당의 안일했음과 더 치열하지 못했음과 여전히 부족함을 다시 한번 성찰하며, 국민의 공복으로서 민생, 경제, 안전, 평화, 민주주의 회복에 사력을 다하겠다고 재삼 다짐한다”고 덧붙였다. 선거 대승이란 결과가 자칫 총선을 앞두고 ‘독이 든 성배’가 될 수 있는 만큼 ‘로우키’로 메시지를 낸 것이다. 단식 이후 아직 집에서 회복 중인 이 대표는 이날 지도부가 모여 개표 상황을 관람한 선거 캠프상황실에 합류하지 못했다. 이 대표는 또 “우리 안의 작은 차이를 넘어 단합하고, 갈등과 분열을 넘어 국민의 저력을 하나로 모아, 위기를 극복하고 국가와 국민의 더 나은 미래를 개척해 가겠다”고도 밝혔다.이 대표 체포동의안 가결 사태 이후 번진 당 내홍을 ‘통합’으로 수습하겠다는 뜻을 다시 한번 강조한 것으로 풀이된다. 아울러 그는 “오로지 국리민복만을 위해 경쟁하는, 진정한 의미의 정치가 복원되도록 최선을 다하겠다. 참담한 현실 속에서도 국민께서 기대 속에 내일을 준비하실 수 있도록 희망의 불씨를 키워가겠다”고 밝혔다. 
",1,n.news.naver.com,naver
"검찰, 민주당 정책연구위원 압수수색... ‘대선 허위보도 의혹’ 개입",https://www.chosun.com/national/court_law/2023/10/11/N4UHACSFLZB4FGG7BXANLNOHMM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003792686?sid=102,‘대선 개입 여론 조작’ 사건을 수사하는 서울중앙지검 특별수사팀(팀장 강백신 반부패수사1부 부장검사)이 11일 더불어민주당 국회정책연구위원 김모씨의 사무실 등을 추가로 압수 수색하고 있다. 검찰은 이날 오전부터... ,"Wed, 11 Oct 2023 17:06:00 +0900","
										‘대선 개입 여론 조작’ 사건을 수사하는 서울중앙지검 특별수사팀(팀장 강백신 반부패수사1부 부장검사)이 11일 더불어민주당 국회정책연구위원 김모씨의 사무실 등을 추가로 압수 수색하고 있다.



서울 서초구 서울중앙지검/연합뉴스										검찰은 이날 오전부터 민주당 김병욱 의원의 보좌관 최모씨의 국회 사무실, 주거지 등 4곳에 검사와 수사관을 보내 압수 수색을 진행 중이라고 밝혔다. 이날 압수 수색 대상에는 온라인 매체 ‘리포액트’ 사무실과 이를 운영하는 허모 기자의 주거지 등도 포함됐다.검찰은 최 보좌관과 허 기자 등에게 지난 대선을 앞두고 ‘윤석열 부산저축은행 사건 수사 무마’ 가짜 뉴스를 보도했다는 혐의를 두는 것으로 전해졌다. 검찰은 그 과정에 김씨가 개입한 정황도 포착했다고 한다.허 기자는 대선 8일 전인 작년 3월 1일 ‘조우형씨 사촌형 이OO씨와 최재경 전 검사장의 녹취록을 입수했다’면서 그 내용을 리포액트를 통해 보도했다. 허 기자는 해당 기사에서 “이씨가 ‘김양 부산저축은행 전 부회장이 구속되기 전, 조우형씨가 김 회장의 심부름꾼이었거든요. 솔직히’라고 말하자 최 전 검사장이 ‘윤석열이 그런 말을 했다’고 맞장구쳤다”고 썼다. 이어 “이씨가 놀란 듯 ‘윤석열이 그런 말을 했나? 조씨가 박영수 변호사를 쓴 건 신의 한 수였다’고 답한 것으로 확인됐다”고 썼다.최 전 검사장은 2011년 부산저축은행 사건 수사 당시 대검찰청 중수부장으로, 당시 대검 중수2과장이었던 윤석열 대통령의 상관이었다. 다만, 이 기사에선 해당 대화가 녹음된 시점, 장소, 출처 등을 공개하지 않았다.최 보좌관은 지난 대선 때 민주당의 ‘윤석열 은폐수사 및 50억 클럽 진상규명 특별위원회’에서 활동했고 2020년 성남시에도 근무했던 것으로 전해졌다. 또 허 기자는 한겨레신문 출신으로 윤 대통령 관련 의혹을 제기하거나 이재명 민주당 대표에 유리한 기사들을 주로 써 왔다.최재경 전 검사장은 본지 통화에서 “(조우형 사촌형) 이씨가 누군지 전혀 알지도 못하고 그런 말을 한 적도 없다”며 “해당 보도도 지금 봤다”고 말했다.
",1,n.news.naver.com,naver
"이재명, 진교훈 승리에 &quot;민주당 승리 아냐…겸허히 민심 받들 것&quot;",https://www.joongang.co.kr/article/25198657,https://n.news.naver.com/mnews/article/025/0003313600?sid=100,더불어민주당 이재명 대표가 11일 강서구청장 보궐선거에서 진교훈 후보가 승리가 확실시된 후 &quot;더 겸허히 민심을 받들겠다&quot;고 소감을 밝혔다. 이 대표는 이날 페이스북을 통해 &quot;국민의 위대한 승리이자 국정실패에 대한... ,"Thu, 12 Oct 2023 00:00:00 +0900","
			  더불어민주당 이재명 대표가 11일 강서구청장 보궐선거에서 진교훈 후보가 승리가 확실시된 후 ""더 겸허히 민심을 받들겠다""고 소감을 밝혔다.       



더불어민주당 이재명 대표가 9일 서울 강서구 발산역 인근에서 강서구청장 보궐선거 진교훈 후보 지원 유세를 하고 있다. 연합뉴스           이 대표는 이날 페이스북을 통해 ""국민의 위대한 승리이자 국정실패에 대한 엄중한 심판이다. 민주당의 승리라 생각하지 않는다""며 ""정치의 각성과 민생 회복을 명하는 국민의 매서운 회초리""라고 적었다.      그는 ""한때 집권당이던 저희 민주당의 안일했음과 더 치열하지 못했음과 여전히 부족함을 다시 한번 성찰하며,       국민의 공복으로서 민생, 경제, 안전, 평화, 민주주의 회복에 사력을 다하겠다고 재삼 다짐한다""며 새로운 시작에 방점을 찍었다.        이어 ""우리 안의 작은 차이를 넘어 단합하고, 갈등과 분열을 넘어 국민의 저력을 하나로 모아, 위기를 극복하고 국가와 국민의 더 나은 미래를 개척해 가겠다""고 다짐했다.       이 대표는 ""오로지 국리민복만을 위해 경쟁하는, 진정한 의미의 정치가 복원되도록 최선을 다하겠다""며 ""참담한 현실 속에서도 국민께서 기대속에 내일을 준비하실 수 있도록 희망의 불씨를 키워가겠다. 두려운 마음으로, 위대한 국민과 강서구민 여러분께 존경과 감사의 마음을 바칩니다""라며 글을 마쳤다.      한편 김기현 국민의힘 대표는 당 소속 의원들에게 보낸 메시지에서 ""어려운 험지였기에 선거운동을 하기 더더욱 힘들었을 텐데 굴하지 않고 열정을 쏟아 주신 것이기에 그 의미가 더욱 컸다고 생각한다""고 했다.      김 대표는 ""전례 없는 참여와 선거운동이 강서구에 모였다""며 ""그 뜨거운 애당심이 우리 당의 내년 총선 압승과 여러 의원들의 정운에 큰 힘이 될 것으로 확신한다""고 강조했다.  
",1,n.news.naver.com,naver
이재명 &quot;보궐선거 승리하면 민주당 승리 아닌 국민 심판&quot;,http://www.newsis.com/view/?id=NISX20231011_0002479298&cID=10301&pID=10300,https://n.news.naver.com/mnews/article/003/0012140785?sid=100,"임종명 신귀혜 기자 = 이재명 더불어민주당 대표는 서울 강서구청장 보궐선거가 치러진 11일 &quot;다행히 승리하더라도 선거 결과에 대해 민주당의 승리가 아닌 국민의 승리, 민생파탄에 대한 국민의 심판으로 규정해야 한다... ","Wed, 11 Oct 2023 20:25:00 +0900","




[서울=뉴시스] 추상철 기자 = 퇴원한 이재명 더불어민주당 대표가 9일 오후 서울 강서구 발산역에서 진교훈 강서구청장 후보 지원유세를 하고 있다. (공동취재사진) 2023.10.09. photo@newsis.com[서울=뉴시스] 임종명 신귀혜 기자 = 이재명 더불어민주당 대표는 서울 강서구청장 보궐선거가 치러진 11일 ""다행히 승리하더라도 선거 결과에 대해 민주당의 승리가 아닌 국민의 승리, 민생파탄에 대한 국민의 심판으로 규정해야 한다""고 밝혔다.이 대표는 이날 투표 마감시간인 오후 8시가 지난 뒤 민주당 지도부가 모여있는 단체메시지방에 이번 선거에 대한 입장과 당부사항을 말했다.이 대표는 ""승리에 따른 축제 분위기는 절대 안 되고, 민생 민주 평화를 지키지 못한 데 대한 더 큰 반성과 각오의 계기여야 한다""고 강조했다.이어 ""부족함과 책임을 겸허하게 인정하고 더 치열하게 처절하게 민생, 경제, 안전, 평화, 민주주의를 위해 분골쇄신하겠다는 진정성 있는 다짐이 보여야 한다""고 당부했다.이날 잠정투표율은 오후 8시20분 48.7%로 집계됐다. 개표를 거쳐 후보자 당선 결과는 오후 11시 이후 나올 것으로 예상된다．
",1,n.news.naver.com,naver
"검찰, '대선 허위 보도 의혹' 민주당 정책연구위원 압수수색",http://www.fnnews.com/news/202310111702366368,https://n.news.naver.com/mnews/article/014/0005084398?sid=102,지난 대선을 앞두고 여론조작을 목적으로 허위 보도가 이뤄졌다는 의혹을 수사 중인 검찰이 더불어민주당 국회정책연구위원에 대한 강제수사에 착수했다. 서울중앙지검 대선개입 여론조작 사건 특별수사팀(팀장 강백신... ,"Wed, 11 Oct 2023 17:26:00 +0900","




사진=연합뉴스 [파이낸셜뉴스] 지난 대선을 앞두고 여론조작을 목적으로 허위 보도가 이뤄졌다는 의혹을 수사 중인 검찰이 더불어민주당 국회정책연구위원에 대한 강제수사에 착수했다.   서울중앙지검 대선개입 여론조작 사건 특별수사팀(팀장 강백신 부장검사)은 11일 대선 직전 유력 후보에 대한 허위 보도 관련 정보통신망법 위반(명예훼손) 등 혐의로 더불어민주당 국회정책연구위원 김모씨의 사무실 등에 대해 압수수색을 진행했다.   이날 오전 검찰은 김병욱 민주당 의원 보좌관 최모씨의 국회 사무실과 자택, 인터넷 언론사 리포액트 사무실과 운영자 허재현 기자의 자택 등에도 검사와 수사관을 보내 관련 자료 확보에 나섰다.   허 기자는 최재경 전 대검 중수부장과 대장동 브로커 조우형씨의 사촌 형 이모씨와의 녹취록을 대선 8일 전인 지난해 3월 1일 보도했다. 해당 보도에는 이씨가 ""김양 부산저축은행 부회장이 구속되기 전 조우형이 김 부회장 심부름꾼이었다""고 말하자, 최 전 중수부장이 ""윤석열이 그런 말 했다""고 맞장구쳤다는 내용이 담겨있다.   검찰은 해당 보도의 근거가 된 녹취록 자체가 조작됐다고 파악한 것으로 알려졌다. 또 조작된 녹취록이 보도되는 과정에 김 의원 측이 관여한 것으로 의심하고 있다.
		",1,n.news.naver.com,naver
민주당 &quot;R&amp;D 예산 삭감 졸속&quot;…이종호 장관 &quot;두 달 동안 최선 다했다&quot;,https://www.news1.kr/articles/5195525,https://n.news.naver.com/mnews/article/421/0007102445?sid=105,김승준 윤지원 장성희 기자 = 더불어민주당은 11일 과학기술정보통신부 국정감사에서 정부의 연구·개발(R&amp;D) 예산 대규모 삭감의 배경과 당위성을 집중 추궁했다. 행정부는 9월 국회에 25조9000억원의 R&amp;D 사업 예산안을... ,"Wed, 11 Oct 2023 13:44:00 +0900","
[국감초점]이종호 ""6월 이후 최선 다해 예산 구조조정…미래세대 배려했다""국민의힘 ""R&D 문제 제기 계속 있었어…'과학기술 홀대'는 정치공세"" 지원사격



이종호 과학기술정보통신부 장관이 11일 오전 세종시 정부세종청사에서 열린 국회 과학기술정보방송통신위원회의 과학기술정보통신부를 비롯한 산하기관의 국정감사에서 중장기 R&D 감액에 대한 집중 질의를 받고 있다. 2023.10.11/뉴스1 ⓒ News1 김기남 기자(서울=뉴스1) 김승준 윤지원 장성희 기자 = 더불어민주당은 11일 과학기술정보통신부 국정감사에서 정부의 연구·개발(R&D) 예산 대규모 삭감의 배경과 당위성을 집중 추궁했다.행정부는 9월 국회에 25조9000억원의 R&D 사업 예산안을 제출했다. 이는 2023년 대비 5조2000억원(16.6%) 줄어든 규모다. 초유의 대규모 삭감을 두고 야당은 졸속 추진이라며 비판했고 과기정통부는 최선을 다한 구조조정 결과라고 맞섰다. 조승래 더불어민주당 의원은 ""작년 가을부터 전문가 심사를 다 거쳐 6월 심의회의에 올리려고 했던 예산 최종안이 있었다""며 ""최종 심의 의결하려고 하는 상황에서 대통령이 갑자기 카르텔 얘기하면서 엎어져 이 사달이 벌어졌다""고 주장했다. 고민정·허숙정·민형배·박찬대·변재일 더불어민주당 의원은 R&D 전체 예산 및 세부 사업의 예산 삭감 근거가 부실하다며 과기정통부에 추가 소명을 요구했다.변재일 의원은 ""(조성경 과기정통부 차관의 국회 발언 및 언론 보도에 따르면) 지난해 대통령과 과학기술계 원로와의 대화, 신진연구자 대화 등에서 (예산 효율화 등) 건의사항이 있어 2024년도 예산 편성 방향이 논의 됐다고 한다""며 ""작년에 그런 일이 있었으면 그에 따라 편성된 예산이 6월 예산안이다. 그런 예산이 왜 두 달 만에 바뀌었는지와 비효율 제거, 구조조정이 이뤄질 수 있는지 납득이 안 된다""고 강조했다.이종호 장관은 ""두 달이 짧은 시간이라고 하지만 최선을 다해 (비효율을 제거하는 등) 예산 구조조정을 했다""며 ""미래세대 연구원들이 창조적인 연구를 할 수 있도록 전화를 돌리며 많이 챙기는 등 배려했다""고 반박했다. 김병욱 국민의힘 의원은 ""예산이 줄었다는 것을 가지고 대통령이 과학자를 범죄 집단으로 내몰았다는 음해성 정치 공세는 과도하다""며 ""문재인 정부, 박근혜 정부 때도 (국회에서) R&D 예산 문제 제기가 있었다. 지난 정부에서 역대급으로 예산이 늘었지만 윤석열 정부는 무비판적으로 늘릴 것이 아니라 한번 브레이크를 걸고 원점에서 한번 보자는 것""이라고 말했다. 김영식 국민의힘 의원은 코로나 치료제 R&D 지원에 과도한 투자가 이뤄졌다며 ""R&D를 하다 보면 성공할 수도 있고 실패할 수도 있지만 제대로 된 심사 기준 없이 정치적 목적으로 R&D 예산을 퍼붓고 자화자찬 평가하는 것은 심각한 문제""라며 ""문재인 정권은 (성과가 의문인 치료제 R&D 투자로) 지지율을 올렸고 관련 업체는 부당한 이득을 얻었다. 이런 것이 이권 카르텔""이라고 주장했다.



11일 오전 세종시 정부세종청사에서 열린 국회 과학기술정보방송통신위원회의 과학기술정보통신부를 비롯한 산하기관의 국정감사에서 장제원 위원장이 이종호 과기정통부 장관에게 충실한 자료제출을 요구하고 있다. 2023.10.11/뉴스1 ⓒ News1 김기남 기자다만 과기정통부의 관련 설명 및 자료 제출이 미흡하다는 데는 야당뿐 아니라 장제원 국회 과학기술정보방송통신위원장(국민의힘)도 지적했다.장 위원장은 ""(이종호 장관이 야당의 질의에) 미래지향적, 선택과 집중 같은 구호성으로 답하지 말고 분야에 있어서 얼마를 늘리고 어떻게 했다고 말해야 설득이 된다""고 요구했다. 한편 이종호 장관은 답변 과정에서 ""부모와 자식 간에도 용돈 좀 줄이면 정당하더라도 문제가 생길 수가 있다""고 발언 후 민형배 의원의 지적에 용돈 비유를 취소하기도 했다.
		",1,n.news.naver.com,naver
"檢, '대선 허위보도 의혹' 민주당 김병욱 의원실 보좌관 등 압수수색",http://news.tvchosun.com/site/data/html_dir/2023/10/11/2023101190099.html,https://n.news.naver.com/mnews/article/448/0000431180?sid=102,서울중앙지검 대선개입 여론조작사건 특별수사팀(팀장 강백신 반부패수사1부장)은 11일 오전 김병욱 더불어민주당 의원실 보좌관 최 모 씨의 국회 사무실·자택과 언론사 리포액트 사무실과 허 모 기자 자택 등 4곳을... ,"Wed, 11 Oct 2023 14:03:00 +0900","




서울중앙지검 '대선개입 여론조작 사건' 특별수사팀 관계자들이 더불어민주당 김병욱 의원 보좌관인 최모씨에 대한 압수수색을 위해 11일 국회 의원회관 김병욱 의원실로 들어서고 있다. /연합뉴스지난 대선 때 이뤄진 대장동 사건 관련 허위 보도 의혹을 수사 중인 검찰이 추가 허위 보도 정황을 포착하고 압수수색에 나섰다.서울중앙지검 대선개입 여론조작사건 특별수사팀(팀장 강백신 반부패수사1부장)은 11일 오전 김병욱 더불어민주당 의원실 보좌관 최 모 씨의 국회 사무실·자택과 언론사 리포액트 사무실과 허 모 기자 자택 등 4곳을 압수수색 중이다.검찰은 최 씨와 허 씨가 공모해 대선을 앞둔 지난해 3월 1일 ""윤석열 대통령이 검사 시절 부산저축은행 사건을 수사할 당시 '대장동 브로커' 조우형 씨를 의도적으로 봐줬다""는 주장을 뒷받침하는 취지의 보도를 한 것으로 의심하고 있다.검찰은 허위 보도로 윤 대통령의 명예를 훼손한 혐의(정보통신망법 위반)로 이들을 입건했다.
		",1,n.news.naver.com,naver
‘민주당 강서구청장 보선 낙승’ 이재명 “국정실패에 대한 엄중한 심판”,http://www.segye.com/newsView/20231011528195?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003863627?sid=100,10·11 강서구청장 보궐선거에서 더불어민주당 진교훈 후보가 낙승한 가운데 이재명 대표는 11일 선거 승리에 대해 “국민의 위대한 승리이자 국정실패에 대한 엄중한 심판”이라고 강조했다. 더불어민주당 이재명 대표가... ,"Thu, 12 Oct 2023 00:06:00 +0900","
			10·11 강서구청장 보궐선거에서 더불어민주당 진교훈 후보가 낙승한 가운데 이재명 대표는 11일 선거 승리에 대해 “국민의 위대한 승리이자 국정실패에 대한 엄중한 심판”이라고 강조했다.     



   더불어민주당 이재명 대표가 9일 서울 강서구 발산역 인근에서 강서구청장 보궐선거 진교훈 후보 지원 유세를 하고 있다. 연합뉴스    이 대표는 ”민주당의 승리라 생각하지 않는다. 정치의 각성과 민생 회복을 명하는 국민의 매서운 회초리“라고도 했다. 그간 선거 운동 내내 강조했던 ‘정권심판론’을 다시 한 번 부각한 것으로 보인다.     이 대표는 몸을 낮추는 모습도 보였다. 그는 “한때 집권당이던 저희 민주당의 안일했음과 더 치열하지 못했음과 여전히 부족함을 다시 한 번 성찰하며, 국민의 공복으로서 민생, 경제, 안전, 평화, 민주주의 회복에 사력을 다하겠다고 재삼 다짐한다”고 했다.     이어 그는 “우리 안의 작은 차이를 넘어 단합하고, 갈등과 분열을 넘어 국민의 저력을 하나로 모아, 위기를 극복하고 국가와 국민의 더 나은 미래를 개척해 가겠다”고 했다. 이 대표가 ‘우리 안의 작은 차이을 넘어 단합하겠다’고 한 건 이 대표 체포동의안 가결 직후 불거진 당 내분을 겨냥한 ‘통합 메시지’라는 해석이 나온다.     그는 또 “오로지 국리민복만을 위해 경쟁하는, 진정한 의미의 정치가 복원되도록 최선을 다하겠다”고 했다.
",1,n.news.naver.com,naver
"檢, ‘대선 허위보도 의혹’ 민주당 김병욱 보좌관 압수수색",https://www.seoul.co.kr/news/newsView.php?id=20231011500063&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003399473?sid=102,서울중앙지검 ‘대선개입 여론조작 사건’ 특별수사팀(팀장 강백신 반부패수사1부장)은 이날 오전 더불어민주당 김병욱 의원의 보좌관 최모씨의 국회 사무실과 주거지 등 4곳을 압수수색했다. 언론사 리포액트 사무실과... ,"Wed, 11 Oct 2023 11:06:00 +0900","
인터넷 언론사 기자도 포함



서울중앙지검.  서울신문DB제20대 대선 국면에서 대장동 사건 관련 허위보도 의혹을 수사 중인 검찰이 11일 추가 허위보도 정황을 포착하고 압수수색 등 강제 수사에 나섰다.서울중앙지검 ‘대선개입 여론조작 사건’ 특별수사팀(팀장 강백신 반부패수사1부장)은 이날 오전 더불어민주당 김병욱 의원의 보좌관 최모씨의 국회 사무실과 주거지 등 4곳을 압수수색했다.언론사 리포액트 사무실과 이를 운영하는 허재현 기자의 주거지도 압수수색 대상에 포함됐다.검찰은 최씨와 허씨가 공모해 대선을 앞둔 지난해 3월 1일 “윤석열 대통령이 검사 시절 부산저축은행 사건을 수사할 당시 ‘대장동 브로커’ 조우형씨를 의도적으로 봐줬다”는 주장을 뒷받침하는 취지의 보도를 한 것으로 의심하고 있다.검찰은 허위 보도로 윤 대통령의 명예를 훼손한 혐의(정보통신망법 위반)로 두 사람을 입건했다.
		",1,n.news.naver.com,naver
